sha256,has_pipeline,has_baseline_task,baseline_task_id,baseline_sig_count,baseline_signatures,has_success,successful_variants
bdcd13abdded8f4f,Y,Y,1743,19,antivm_checks_available_memory;queries_user_name;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;persistence_autorun;binary_yara;procmem_yara,Y,v0;v1;v3
bdcf1207d8c4c9f8,Y,Y,1746,10,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
be49c4237fff912a,Y,Y,1750,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
c08e2ca15e853482,Y,Y,1752,22,antivm_checks_available_memory;queries_computer_name;dead_connect;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;suspicious_communication_trusted_site;antianalysis_tls_section;packer_unknown_pe_section_name;packer_entropy;injection_rwx;infostealer_cookies;injection_write_exe_process;multiple_useragents;procmem_yara;recon_fingerprint,N,
c0ae5ad78fe90fa7,Y,Y,1755,14,antivm_checks_available_memory;dead_connect;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;network_connection_via_suspicious_process;injection_rwx;injection_write_exe_process;procmem_yara,N,
c11174490a7e6285,Y,Y,1759,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
c18ffd59ba4e7806,Y,Y,1763,18,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;static_pe_pdbpath;injection_rwx;injection_write_exe_process;binary_yara;procmem_yara,Y,v0;v1;v2;v3
c25c4ca3c32cfce1,Y,Y,1766,16,antivm_checks_available_memory;queries_keyboard_layout;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;binary_yara;procmem_yara,Y,v3
c3b322c3dae816c2,Y,Y,1770,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
c3c9aff6dc79b5e5,Y,Y,1773,1,binary_yara,N,
c47f1c11eb874ce9,Y,Y,1777,16,antivm_checks_available_memory;queries_keyboard_layout;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;terminates_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara;pe_compile_timestomping,N,
c48cb25059f32fc7,Y,Y,1778,25,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;stealth_window;packer_entropy;injection_rwx;uses_windows_utilities_to_create_scheduled_task;injection_write_exe_process;Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File;procmem_yara;deletes_executed_files;recon_fingerprint,Y,v0
c56a221640c5c2bd,Y,Y,1780,14,antivm_checks_available_memory;queries_keyboard_layout;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v0;v2;v3
c5797c0bb9bebac3,Y,Y,1783,9,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;injection_rwx;procmem_yara,N,
c5e7c2f3efd20963,Y,Y,1786,27,queries_computer_name;queries_user_name;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;enumerates_running_processes;packer_unknown_pe_section_name;packer_entropy;injection_rwx;injection_write_exe_process;persistence_autorun;stop_ransomware_registry;virus;procmem_yara;ransomware_files;stop_ransom_mutexes;stop_ransomware_cmd;ransomware_stopdjvu;suspicious_command_tools,Y,v2
c789ca3ed4612093,Y,Y,1790,27,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;stealth_window;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antisandbox_sleep;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;suspicious_command_tools,Y,v0
c7a9310c100613e3,Y,Y,1792,9,dead_connect;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;packer_unknown_pe_section_name;injection_rwx;infostealer_cookies;procmem_yara,N,
c87e9c46010a2d7a,Y,Y,190,38,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
c975e6ed754604da,Y,Y,1800,9,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;injection_rwx;procmem_yara,N,
caac87fc43eba8bf,Y,Y,1804,9,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;injection_rwx;procmem_yara,N,
cac51ba553fe9001,Y,Y,1808,38,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,Y,v3
caf00150589120b5,Y,Y,1811,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
caf42d835224609c,Y,Y,1814,11,queries_keyboard_layout;queries_locale_api;language_check_registry;http_request;reads_self;antianalysis_tls_section;packer_unknown_pe_section_name;contains_pe_overlay;injection_rwx;multiple_useragents;procmem_yara,N,
cc8e0791e465f95d,Y,Y,1818,15,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;createtoolhelp32snapshot_module_enumeration;injection_rwx;injection_write_exe_process;procmem_yara,N,
cd8d689bec5ed6c8,Y,Y,1822,13,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;persistence_autorun;procmem_yara;deletes_executed_files,N,
cf7bff0aa3b65bf1,Y,Y,1826,10,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
cf8267515b516bbd,Y,Y,1830,15,antivm_checks_available_memory;queries_keyboard_layout;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v0;v1;v2;v3
d04ec4f0546f476d,Y,Y,1832,21,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;cmdline_terminate;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;reads_self;stealth_window;uses_windows_utilities;antisandbox_sleep;infostealer_cookies;persistence_autorun;recon_beacon;antiav_detectfile,N,
d08bd114dd8a6575,Y,Y,1836,16,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara;pe_compile_timestomping,Y,v0;v2;v3
d0f04c2655ce4c7f,Y,Y,193,41,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
d23218868354efc4,Y,Y,1843,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
d3c518f1522f1b65,Y,Y,1847,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v2
d47c12b089eaddcb,Y,Y,1851,9,antivm_checks_available_memory;dead_connect;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
d7d0bc493a595023,Y,Y,1855,26,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;enumerates_running_processes;process_interest;reads_self;packer_unknown_pe_section_name;packer_entropy;contains_pe_overlay;injection_rwx;uses_windows_utilities;injection_write_exe_process;persistence_autorun;polymorphic;procmem_yara;infostealer_keylog;njrat_regkeys,Y,v1;v3
d98a1459433a5d54,Y,Y,1859,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
d995c73f2e399b8c,Y,Y,1863,16,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v3
dc0f0efdd8712490,Y,Y,179,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
dd9e683eba0236ad,Y,Y,1870,27,antivm_checks_available_memory;queries_computer_name;queries_user_name;queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;encrypted_ioc;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;stealth_window;packer_entropy;injection_rwx;script_tool_executed;uses_windows_utilities;infostealer_cookies;injection_write_exe_process;procmem_yara;windows_defender_powershell;uses_rdp_clip;suspicious_command_tools,Y,v0;v2;v3
dea8a3953f92b880,Y,Y,1872,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v0;v2;v3
dff856f60da5feb8,Y,Y,1876,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
e035c6f0110b8fe9,Y,Y,1880,14,antivm_checks_available_memory;dead_connect;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;persistence_autorun;procmem_yara;deletes_executed_files,N,
e0502d39c8e63b66,Y,Y,1884,31,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;mouse_movement_detect;encrypted_ioc;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;stealth_window;packer_entropy;injection_rwx;script_tool_executed;uses_windows_utilities_to_create_scheduled_task;infostealer_cookies;injection_write_exe_process;Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File;procmem_yara;registry_credential_store_access;deletes_executed_files;windows_defender_powershell;warzonerat_files;removes_zoneid_ads,Y,v0;v1;v2;v3
e06c1a25f410a697,Y,Y,1886,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
e144bb240f27b34d,Y,Y,1890,10,antivm_checks_available_memory;dead_connect;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_unknown_pe_section_name;packer_entropy;injection_rwx;procmem_yara,N,
e22ff5594ab357da,Y,Y,1894,20,queries_keyboard_layout;accesses_public_folder;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;dead_connect;creates_suspended_process;resumethread_remote_process;enumerates_running_processes;terminates_remote_process;packer_unknown_pe_section_name;spreading_autoruninf;infostealer_browser;mass_data_encryption;ransomware_file_modifications;virus;binary_yara;clears_logs;ransomware_extensions_generic;ransomware_extensions_known,Y,v0;v1;v2;v3
e2b01a56154e4685,Y,Y,183,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
e416d264f6146483,Y,Y,1899,3,antianalysis_tls_section;packer_unknown_pe_section_name;binary_yara,N,
e46197bae0562a86,Y,Y,1903,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
e486d481c158ed9d,Y,Y,1906,15,antivm_checks_available_memory;queries_keyboard_layout;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;procmem_yara;static_pe_anomaly,N,
e49fd3959894df00,Y,Y,1908,13,queries_computer_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;http_request;suspicious_communication_trusted_site;packer_entropy;injection_rwx;infostealer_cookies;network_fake_useragent;procmem_yara;recon_fingerprint,N,
e4a8a88bffaf7444,Y,Y,1912,15,queries_keyboard_layout;queries_locale_api;language_check_registry;legitimate_domain_abuse;suspicious_communication_trusted_site;enumerates_running_processes;process_interest;reads_self;antianalysis_tls_section;packer_unknown_pe_section_name;packer_entropy;contains_pe_overlay;injection_rwx;multiple_useragents;procmem_yara,Y,v0;v1;v2
e4c09d0bb0e60ba3,Y,Y,1915,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v3
e589e9fb60452d83,Y,Y,1919,10,queries_user_name;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antisandbox_sleep;suspicious_communication_trusted_site;packer_entropy;injection_rwx;procmem_yara,N,
e5aa90130202683b,Y,Y,1922,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
e600b012427e134b,Y,Y,1925,13,dead_connect;queries_keyboard_layout;antidebug_setunhandledexceptionfilter;language_check_registry;antisandbox_sleep;packer_unknown_pe_section_name;packer_entropy;antidebug_ntsetinformationthread;antisandbox_unhook;procmem_yara;antisandbox_mouse_hook;registry_credential_store_access;infostealer_keylog,N,
e68a8a2f89159710,Y,Y,1929,33,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;deletes_executed_files;suspicious_command_tools,Y,v2;v3
e74b10a21d7ae285,Y,Y,1933,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
e9b9ee1dc81aa5f6,Y,Y,1937,23,antivm_checks_available_memory;exploit_heapspray;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;packer_entropy;injection_rwx;uses_windows_utilities;infostealer_cookies;injection_write_exe_process;persistence_autorun;procmem_yara;cape_extracted_content;disables_uac;suspicious_command_tools,Y,v0;v2;v3
eba47e5b4f6bea92,Y,Y,205,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
ec8ecee61aeab54e,Y,Y,1941,3,antianalysis_tls_section;packer_unknown_pe_section_name;binary_yara,N,
ecf7e79f4ad960be,Y,Y,1945,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
ed5d62004c5397ed,Y,Y,199,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
ee496f1606f4f5ef,Y,Y,1951,10,queries_computer_name;dead_connect;queries_locale_api;language_check_registry;antidebug_guardpages;http_request;packer_unknown_pe_section_name;packer_entropy;injection_rwx;procmem_yara,N,
ee5d38dba17ae621,Y,Y,1955,15,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v0;v1
f0939ebfda6b30a3,Y,Y,1957,20,queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;creates_suspended_process;resumethread_remote_process;accesses_recyclebin;stealth_window;antianalysis_tls_section;packer_unknown_pe_section_name;modify_oem_information;uses_windows_utilities;ransomware_file_modifications;clears_logs;deletes_executed_files;ransomware_extensions_known;ransomware_files;pysa_mutexes,N,
f33d6a14fc683aa4,Y,Y,212,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
