sha256,has_pipeline,has_baseline_task,baseline_task_id,baseline_sig_count,baseline_signatures,has_success,successful_variants
2ed840a9e51dadec,Y,Y,311,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
2eee592b19e01789,Y,Y,2047,3,packer_entropy;binary_yara;static_pe_pdbpath,N,
2f5eb84fce28f5c7,Y,Y,2051,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
308d9de342b378cf,Y,Y,2055,17,antivm_checks_available_memory;queries_user_name;dead_connect;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
30e41e9f83dad57d,Y,Y,2059,12,antivm_checks_available_memory;queries_computer_name;queries_user_name;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;packer_unknown_pe_section_name;packer_entropy;injection_rwx;procmem_yara,N,
31364eeac80be841,Y,Y,28,26,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;stealth_window;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antisandbox_sleep;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;suspicious_command_tools,Y,v3
3176528c56181709,Y,Y,2065,19,antivm_checks_available_memory;queries_user_name;queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;persistence_autorun;procmem_yara,Y,v0;v1;v2;v3
3189e5fd5c5ad071,Y,Y,2067,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
31a7c6470ae7463e,Y,Y,2071,29,antivm_checks_available_memory;queries_computer_name;queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;cmdline_terminate;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;stealth_window;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antivm_generic_system;injection_write_exe_process;Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File;procmem_yara;deletes_executed_files;suspicious_command_tools,Y,v3
32b0fbaf95fefcc9,Y,Y,2075,27,queries_computer_name;queries_user_name;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;enumerates_running_processes;packer_unknown_pe_section_name;packer_entropy;injection_rwx;injection_write_exe_process;persistence_autorun;stop_ransomware_registry;virus;procmem_yara;ransomware_files;stop_ransom_mutexes;stop_ransomware_cmd;ransomware_stopdjvu;suspicious_command_tools,N,
33352a38454cfc24,Y,Y,2077,4,antidebug_setunhandledexceptionfilter;language_check_registry;spreading_autoruninf;ransomware_file_modifications,N,
34585ecec5bd3eec,Y,Y,2081,13,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;persistence_autorun;procmem_yara;deletes_executed_files,Y,v0
35cd53ed6908463b,Y,Y,2085,10,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
35fc407836e61a75,Y,Y,2089,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
36efb15bd298fe27,Y,Y,2093,10,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
37a481250fba32a5,Y,Y,2097,14,antivm_checks_available_memory;dead_connect;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;persistence_autorun;procmem_yara;deletes_executed_files,N,
37c59bcd847511c5,Y,Y,2101,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v0
383c0c9670abb719,Y,Y,2103,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
3a6a1e16581653bf,Y,Y,209,41,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
3b125dc1fd36bdf7,Y,Y,2109,28,antivm_checks_available_memory;dead_connect;queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;dll_load_uncommon_file_types;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;infostealer_browser;injection_write_exe_process;procmem_yara;registry_credential_store_access;injection_createremotethread;warzonerat_files;removes_zoneid_ads,N,
3bac0715b2f1f0a4,Y,Y,2113,16,antivm_checks_available_memory;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;terminates_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara;pe_compile_timestomping,Y,v0;v1;v2;v3
3d94c4a92382c5c4,Y,Y,2115,6,antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;contains_pe_overlay;injection_rwx;procmem_yara,Y,v1
3eca87ed4d16eaf3,Y,Y,2119,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v3
3ee952fa32cc989c,Y,Y,2123,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v0
3f3dadd2a5177fb9,Y,Y,2126,24,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;stealth_window;terminates_remote_process;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;antiav_detectfile;cmdline_obfuscation;suspicious_command_tools,Y,v2
4518d33cf862972a,Y,Y,2130,11,queries_computer_name;dead_connect;antidebug_setunhandledexceptionfilter;language_check_registry;http_request;suspicious_communication_trusted_site;injection_rwx;infostealer_cookies;multiple_useragents;binary_yara;recon_fingerprint,N,
45a6028f5eeb500f,Y,Y,2134,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
474b3827879064d3,Y,Y,2138,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
474b857a9ae1d311,Y,Y,2142,12,antivm_checks_available_memory;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;contains_pe_overlay;injection_rwx;procmem_yara;static_pe_anomaly,N,
48355bd2a57d92e0,Y,Y,2146,20,queries_keyboard_layout;queries_locale_api;accesses_public_folder;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;creates_suspended_process;resumethread_remote_process;accesses_recyclebin;stealth_window;antianalysis_tls_section;packer_unknown_pe_section_name;modify_oem_information;uses_windows_utilities;ransomware_file_modifications;clears_logs;deletes_executed_files;ransomware_extensions_known;ransomware_files;pysa_mutexes,Y,v0
487c581cd882b238,Y,Y,213,41,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;exec_crash;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
4905f70ec881bb6a,Y,Y,2151,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
49d5e821c721205a,Y,Y,2155,38,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,Y,v1
4ac30ca3142675b8,Y,Y,2161,15,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v1;v2;v3
4b23a50d1c9cc966,Y,Y,2165,26,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;stealth_window;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antisandbox_sleep;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;suspicious_command_tools,Y,v0;v1;v2;v3
4bd4ccdaefa72f93,Y,Y,2168,2,packer_entropy;binary_yara,N,
4d17f634c190695b,Y,Y,2172,12,queries_computer_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;http_request;suspicious_communication_trusted_site;injection_rwx;infostealer_cookies;procmem_yara;recon_fingerprint,N,
4d7a067cff321b8b,Y,Y,2176,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v0;v3
4e3612b8316d3d0b,Y,Y,2179,17,antivm_checks_available_memory;queries_user_name;dead_connect;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v1;v2
4e5c284166e4733d,Y,Y,2183,14,exec_crash;language_check_registry;process_interest;packer_unknown_pe_section_name;antidebug_ntsetinformationthread;injection_rwx;packer_themida;antidebug_windows;procmem_yara;static_pe_anomaly;antidebug_devices;antiemu_wine_reg;antivm_generic_bios;antivm_vbox_keys,N,
4f319d971fd23958,Y,Y,2187,17,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;terminates_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara;pe_compile_timestomping,N,
4f61910c558f8fc4,Y,Y,2191,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v3
4ff1334aa7a3790f,Y,Y,2195,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v0;v1;v2
50625ef667043908,Y,Y,45,39,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
51b1258da64f6287,Y,Y,252,43,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;createtoolhelp32snapshot_module_enumeration;enumerates_running_processes;process_interest;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
51c45fb238881bd2,Y,Y,341,0,,N,
5205987b70c81690,Y,Y,2211,9,antivm_checks_available_memory;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;injection_rwx;procmem_yara,N,
52c8eaba663edd79,Y,Y,2215,15,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,Y,v2
534dd0693956756a,Y,Y,2219,30,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;exec_crash;stealth_timeout;language_check_registry;http_request;creates_suspended_process;resumethread_remote_process;stealth_window;terminates_remote_process;packer_entropy;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antisandbox_sleep;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;cmdline_obfuscation;suspicious_command_tools,N,
538b97821cb75455,Y,Y,2223,15,antivm_checks_available_memory;dead_connect;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;network_connection_via_suspicious_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,N,
540432b865a7515a,Y,Y,49,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
55287472e4122c7b,Y,Y,2229,13,queries_computer_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;http_request;suspicious_communication_trusted_site;packer_entropy;injection_rwx;infostealer_cookies;procmem_yara;recon_fingerprint,N,
55330c703409448f,Y,Y,2231,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
55f6e402d458c2d3,Y,Y,2233,25,antivm_checks_available_memory;dead_connect;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;reads_self;terminates_remote_process;packer_entropy;injection_rwx;infostealer_cookies;injection_write_exe_process;persistence_autorun;procmem_yara;registry_credential_store_access;warzonerat_files;warzonerat_regkeys;removes_zoneid_ads,N,
564d7870a1507925,Y,Y,2237,17,queries_computer_name;queries_user_name;dead_connect;queries_keyboard_layout;stealth_timeout;language_check_registry;antidebug_guardpages;http_request;creates_suspended_process;resumethread_remote_process;enumerates_running_processes;antianalysis_tls_section;packer_unknown_pe_section_name;packer_entropy;injection_rwx;procmem_yara;recon_fingerprint,N,
57d0462b137a626e,Y,Y,49,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
58b0bb4569e0cfff,Y,Y,2243,17,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;mouse_movement_detect;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara,Y,v0
596b439c3130f5a6,Y,Y,2245,17,antivm_checks_available_memory;queries_keyboard_layout;queries_locale_api;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;terminates_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;procmem_yara;pe_compile_timestomping,N,
5a74273539a98de2,Y,Y,260,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
5a79df7f29187b02,Y,Y,2252,16,antivm_checks_available_memory;queries_user_name;dead_connect;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;language_check_registry;antidebug_guardpages;createtoolhelp32snapshot_module_enumeration;packer_entropy;dropper;injection_rwx;antiav_servicestop;persistence_autorun;procmem_yara;deletes_executed_files;disables_windowsupdate,N,
5a7eee6544891c81,Y,Y,2256,28,queries_computer_name;queries_user_name;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;reads_memory_remote_process;enumerates_running_processes;terminates_remote_process;packer_entropy;injection_rwx;injection_write_exe_process;persistence_autorun;stop_ransomware_registry;virus;procmem_yara;ransomware_files;stop_ransom_mutexes;stop_ransomware_cmd;ransomware_stopdjvu;suspicious_command_tools,N,
5ac7409f3b2a730c,Y,Y,2260,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
5b38964c44cbec79,Y,Y,52,40,antivm_checks_available_memory;queries_computer_name;queries_user_name;dead_connect;dynamic_function_loading;queries_keyboard_layout;queries_locale_api;static_pe_pdbpath;antidebug_setunhandledexceptionfilter;stealth_timeout;language_check_registry;antidebug_guardpages;antisandbox_sleep;http_request;creates_suspended_process;resumethread_remote_process;injection_write_process;createtoolhelp32snapshot_module_enumeration;stealth_window;terminates_remote_process;packer_entropy;dropper;injection_rwx;uses_windows_utilities;uses_windows_utilities_to_create_scheduled_task;antiav_servicestop;antisandbox_unhook;antivm_generic_system;infostealer_cookies;persistence_autorun;persistence_autorun_tasks;recon_beacon;procmem_yara;antiav_detectfile;enumerates_physical_drives;physical_drive_access;cmdline_obfuscation;deletes_executed_files;disables_windowsupdate;suspicious_command_tools,N,
